Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1474231440,607.41,607.41,607.4,607.4,3.043,1848.3383,607.40660532
1474235040,608.75,608.75,608.75,608.75,0.36836589,224.24273554,608.75
1474238640,608.73,608.73,608.73,608.73,0.01214722,7.394377230599999,608.73
1474242240,608.46,608.47,607.44,607.44,0.25168731,153.11584241,608.35741943
1474245840,607.66,607.66,607.66,607.66,0.64605309,392.58062067,607.66
1474249440,608.96,608.96,608.96,608.96,0.02177856,13.262271898,608.96
1474253040,608.99,608.99,608.99,608.99,0.34778019,211.79465791,608.99
1474256640,608.09,608.99,608.06,608.06,0.38683348,235.56266009,608.95106619
1474260240,608.96,609.02,608.96,609.02,6.34248,3862.4380026,608.9791379
1474263840,609.0,609.0,609.0,609.0,0.192519,117.24407099999999,609.0
1474267440,608.82,608.82,607.5,607.55,0.65354159,397.83421593,608.73588156
1474271040,608.0,608.09,608.0,608.09,2.0,1216.1420439,608.07102194
1474274640,607.6,607.6,607.6,607.6,0.13696989999999998,83.22291124,607.6
1474278240,608.18,608.18,607.35,607.35,4.55620073,2768.2736939,607.58378701
1474281840,608.25,608.25,608.25,608.25,0.05385883,32.759633347,608.25
1474285440,608.08,608.08,608.08,608.08,0.81210453,493.82452259999997,608.08
1474289040,608.19,608.19,608.19,608.19,0.01996,12.1394724,608.19
1474292640,607.78,607.8,607.78,607.8,4.01,2437.218,607.78503741
1474296240,608.14,608.14,608.14,608.14,0.61548328,374.3000019,608.14
1474299840,606.27,606.28,606.27,606.28,1.6401869999999998,994.40177606,606.27341642
1474303440,604.6,604.6,604.59,604.59,1.2971088,784.23177948,604.59984504
1474307040,607.84,607.84,607.84,607.84,0.08008,48.67582720000001,607.84
1474310640,607.59,607.59,607.59,607.59,0.04926019,29.929998842,607.59
1474314240,607.21,608.95,607.21,608.95,1.29981835,790.47243833,608.14069776
1474317840,608.65,608.65,608.65,608.65,0.03066929,18.666863358,608.65
1474321440,606.85,607.36,606.85,606.85,3.7851,2297.038476,606.86335262
1474325040,606.9,606.9,606.89,606.89,0.04,24.2758,606.895
1474328640,608.65,608.65,608.65,608.65,0.0804577,48.970579105,608.65
1474332240,608.69,608.88,608.66,608.66,15.20534098,9255.736264799998,608.71612659
1474335840,608.67,608.77,608.67,608.77,0.44412053,270.32749225,608.68046846
1474339440,607.82,607.82,607.82,607.82,0.01127198,6.8513348836,607.82
1474343040,607.46,608.21,607.46,608.21,0.5278819,320.8095504,607.72977895
1474346640,608.34,608.34,608.28,608.28,0.04101279,24.947755019000002,608.29207227
1474350240,608.6,608.6,608.6,608.6,0.00824844,5.020000584,608.6
1474353840,606.58,606.58,606.58,606.58,0.655,397.3099,606.58
1474357440,606.46,606.47,606.45,606.45,2.83,1716.2759800000001,606.45794346
1474361040,606.49,606.49,606.49,606.49,0.016468700000000003,9.988101862999999,606.49
1474364640,607.03,607.03,607.03,607.03,0.24955831,151.48938092,607.03
1474368240,607.88,607.88,607.88,607.88,0.049158,29.88216504,607.88
1474371840,606.96,606.96,606.96,606.96,0.33,200.2968,606.96
1474375440,607.01,607.01,607.01,607.01,0.23402457,142.05525424,607.01
1474379040,606.41,606.41,606.4,606.4,21.7,13158.89,606.40046083
1474382640,606.9,607.42,606.9,607.42,3.89332714,2364.0532805,607.20643179
1474386240,606.11,607.11,606.11,607.11,0.10254651,62.17010019600001,606.2624676
1474389840,607.4,607.48,607.4,607.48,0.61042293,370.78013846,607.4151547
1474393440,606.23,606.23,606.23,606.23,0.0164924,9.998187652,606.23
1474397040,606.34,606.34,606.34,606.34,0.2,121.26799999999999,606.34
1474400640,606.51,606.51,606.11,606.11,5.0,3030.6101936,606.12203873
1474404240,606.51,606.51,606.35,606.35,3.0,1819.3231464,606.4410488
1474407840,606.65,607.31,606.63,607.22,5.27350789,3200.6368767,606.92748422
1474411440,606.89,606.89,606.89,606.89,0.01595354,9.6820438906,606.89
1474415040,607.0,607.0,607.0,607.0,0.098,59.486000000000004,607.0
1474418640,595.96,595.96,595.96,595.96,0.035,20.8586,595.96
1474422240,596.06,596.06,595.98,595.98,0.1988,118.49428,596.04768612
1474425840,596.2,596.2,596.2,596.2,0.30018611,178.97095878,596.2
1474429440,596.5,596.5,596.5,596.5,0.08075927,48.172904555,596.5
1474433040,595.23,595.23,594.8,594.8,0.08,47.5926,594.9075
1474436640,595.95,595.95,593.95,594.0,224.04929679,133122.00965999998,594.16392539
1474440240,594.6,594.6,594.6,594.6,5.13422469,3052.8100007,594.6
1474443840,595.27,595.27,595.27,595.27,0.07428322,44.21857236899999,595.27
1474447440,596.2,596.5,596.2,596.42,1.76028643,1049.7990444,596.37967236
1474451040,596.17,596.17,596.17,596.17,0.4563,272.032371,596.17
1474454640,596.02,596.02,595.99,595.99,0.31618807,188.45221814,596.01305685
1474458240,595.58,595.58,595.55,595.55,1.00249462,597.03747094,595.55179552
1474461840,596.4,596.41,595.65,596.41,0.36381216,216.91311035,596.22281549
1474465440,595.02,596.07,595.0,596.07,2.97377,1769.578227,595.06223649
1474469040,594.49,594.49,594.49,594.49,0.01595914,9.4875491386,594.49
1474472640,594.3,594.31,594.27,594.27,3.3201,1973.107591,594.29161501
1474476240,593.11,593.11,593.11,593.11,0.0713005,42.289039555,593.11
1474479840,594.46,594.46,594.46,594.46,0.11442317,68.019997638,594.46
1474483440,593.57,593.57,593.57,593.57,0.41,243.3637,593.57
1474487040,593.87,594.49,593.87,593.87,0.08795656,52.250567042,594.04968819
1474490640,594.19,594.19,594.19,594.19,3.01232372,1789.8926311999999,594.19
1474494240,594.86,594.86,594.35,594.8,21.23273502,12626.658667,594.67886052
1474497840,595.86,595.86,595.86,595.86,0.02,11.9172,595.86
1474501440,595.79,595.79,595.79,595.79,0.04791484,28.547182524,595.79
1474505040,595.9,595.9,594.57,594.57,6.75045221,4015.4724740999995,594.8449598999999
1474508640,595.7,595.7,595.7,595.7,0.0107,6.37399,595.7
1474512240,595.79,595.79,595.79,595.79,0.00842579,5.0200014241,595.79
1474515840,595.18,595.18,595.18,595.18,0.00847,5.0411746,595.18
1474519440,595.9,595.9,594.35,594.35,0.44679885,266.21240471,595.82159783
1474523040,595.7,595.71,595.7,595.71,1.3476,802.77312365,595.70579077
1474526640,594.02,594.02,594.02,594.02,0.05126065,30.449851313000003,594.02
1474530240,594.55,594.55,594.55,594.55,0.20531712,122.0712937,594.55
1474533840,594.8,594.8,594.8,594.8,0.40183419,239.01097621,594.8
1474537440,594.82,594.82,594.82,594.82,4.01217731,2386.5233075,594.82
1474541040,595.12,595.12,595.12,595.12,0.76012469,452.36540551,595.12
1474544640,595.25,595.25,595.25,595.25,0.008409999999999999,5.0060525,595.25
1474548240,596.38,596.4,596.38,596.4,0.7,417.47334774,596.39049677
1474551840,595.12,595.12,595.12,595.12,0.199125,118.50327,595.12
1474555440,596.36,596.41,596.36,596.36,6.71166176,4002.5712922,596.36069804
1474559040,595.18,595.18,594.81,594.81,0.08043442,47.846318096000005,594.84879851
1474562640,595.45,595.45,595.45,595.45,0.16391,97.60020949999999,595.45
1474566240,595.64,595.64,595.64,595.64,0.1635,97.38714,595.64
1474569840,595.05,595.05,595.05,595.05,0.04,23.802,595.05
1474573440,594.7,595.67,594.7,595.67,0.3191,189.884297,595.06204011
1474577040,595.65,595.65,595.65,595.65,0.09299535,55.392680228,595.65
1474580640,595.33,595.33,593.07,593.71,70.65772322,41962.933958,593.89026487
1474584240,594.02,594.89,594.02,594.89,0.03645968,21.672099035,594.41276049
1474587840,594.95,594.95,594.95,594.95,3.46163543,2059.4999991,594.95
1474591440,594.81,594.81,594.81,594.81,0.0145,8.624744999999999,594.81
1474595040,595.09,595.09,595.09,595.09,0.2043,121.57688700000001,595.09
1474598640,593.85,593.85,593.36,593.36,40.571667,24086.398472,593.67534668
1474602240,595.39,595.39,595.39,595.39,0.20544536,122.32011289,595.39
1474605840,595.44,595.44,595.44,595.44,0.01399595,8.333748468,595.44
1474609440,593.85,593.85,593.85,593.85,0.02,11.877,593.85
1474613040,594.31,594.31,593.67,593.69,3.105,1844.392109,594.00712044
1474616640,594.09,594.12,594.09,594.12,0.10265993,60.99180071399999,594.11496495
1474620240,595.0,595.0,595.0,595.0,3.86412893,2299.1567133000003,595.0
1474623840,595.79,595.79,595.79,595.79,0.01,5.9579,595.79
1474627440,596.0,596.0,596.0,596.0,0.09087976,54.16433696,596.0
1474631040,596.03,596.03,596.0,596.0,6.64586826,3960.9604888000003,596.00346167
1474634640,598.0,598.0,598.0,598.0,0.68925435,412.1741013,598.0
1474638240,597.91,597.91,597.61,597.61,2.16,1291.4376,597.88777778
1474641840,597.36,597.36,596.16,596.16,0.5090469,303.76976088,596.74218796
1474645440,598.22,598.22,598.2,598.2,40.0,23928.069,598.201725
1474649040,599.29,599.29,599.29,599.29,0.20634571,123.66092055,599.29
1474652640,600.0,600.0,600.0,600.0,6.4,3840.0,600.0
1474656240,599.99,599.99,599.99,599.99,3.57529762,2145.142819,599.99
1474659840,599.93,600.6,599.93,600.6,8.16510556,4899.6791938,600.07542557
1474663440,601.3,601.78,601.28,601.28,8.93218224,5373.2260062,601.55803608
1474667040,601.16,602.9,601.16,602.9,2.6999077000000002,1626.2506472999999,602.33564552
1474670640,602.23,602.23,602.23,602.23,0.1,60.223,602.23
1474674240,601.5,601.5,601.5,601.5,3.9819999999999998,2395.173,601.5
1474677840,601.42,601.42,601.42,601.42,0.00834691,5.0199986122,601.42
1474681440,599.87,599.87,599.87,599.87,0.01059533,6.3558206071,599.87
1474685040,600.4,600.4,600.4,600.4,0.008333,5.003133200000001,600.4
1474688640,600.78,600.78,600.78,600.78,0.56,336.4368,600.78
1474692240,602.22,602.22,602.22,602.22,0.5828,350.973816,602.22
1474695840,602.53,602.53,602.53,602.53,0.41975949,252.91768551,602.53
1474699440,601.97,601.97,601.97,601.97,0.73439622,442.08449255,601.97
1474703040,601.62,601.62,601.62,601.62,1.6865876,1014.6848319000001,601.62
1474706640,602.59,602.59,602.59,602.59,1.195,720.09505,602.59
1474710240,601.15,601.17,600.6,600.6,1.6162733999999999,971.62765945,601.15303479
1474713840,601.03,601.03,601.03,601.03,0.6803424,408.90619267,601.03
1474717440,602.14,602.14,602.14,602.14,0.00833693,5.0199990302,602.14
1474721040,602.83,602.83,602.83,602.83,0.46503926,280.33961711,602.83
1474724640,601.12,601.24,601.12,601.24,1.99529912,1199.4574464000002,601.14167063
1474728240,597.77,597.77,597.77,597.77,0.49700000000000005,297.09168999999997,597.77
1474731840,600.0,600.0,600.0,600.0,0.168665,101.199,600.0
1474735440,600.0,600.0,600.0,600.0,0.08584,51.504,600.0
1474739040,598.79,599.97,598.79,599.97,0.63865465,382.97821776,599.66402462
1474742640,598.83,598.83,598.83,598.83,0.12326488,73.81470809,598.83
1474746240,599.6,600.23,598.75,600.21,3.10131955,1860.0603032000001,599.76415625
1474749840,600.06,600.84,600.06,600.84,0.72008805,432.14217528,600.1240755
1474753440,600.05,600.05,600.05,600.05,0.16698954,100.20207348,600.05
1474757040,600.95,600.95,600.95,600.95,0.02,12.019,600.95
1474760640,599.94,599.94,599.94,599.94,0.01128608,6.7709708352,599.94
1474764240,600.49,600.97,600.49,600.97,0.15277196,91.759524801,600.63067071
1474767840,599.7,599.7,599.7,599.7,0.02965855,17.786232435,599.7
1474771440,599.97,599.97,599.97,599.97,0.01275695,7.6537872915,599.97
1474775040,600.98,600.98,600.98,600.98,0.45118220000000003,271.15147856,600.98
1474778640,600.98,600.98,600.98,600.98,0.05768434,34.667134653000005,600.98
1474782240,600.94,600.94,600.94,600.94,0.0259,15.564345999999999,600.94
1474785840,600.92,600.92,600.92,600.92,0.45715362,274.71275333,600.92
1474789440,601.21,601.21,601.21,601.21,0.0775104,46.600027583999996,601.21
1474793040,601.56,601.56,601.56,601.56,0.05306204,31.920000782,601.56
1474796640,600.48,600.48,600.48,600.48,0.09284275,55.75021452,600.48
1474800240,601.91,601.99,601.91,601.99,33.99192677,20461.709634,601.95792291
1474803840,601.92,601.93,601.92,601.93,0.3,180.5778,601.9259999999999
1474807440,601.0,601.0,601.0,601.0,1.00338,603.03138,601.0
1474811040,600.01,600.01,600.0,600.0,0.92780504,556.68302409,600.00000009
1474814640,596.81,596.81,596.81,596.81,0.19795865,118.14370191,596.81
1474818240,596.15,597.52,596.15,597.52,0.07565166,45.144502229,596.74172687
1474821840,597.53,597.83,597.53,597.83,3.0,1792.7109172000003,597.57030573
1474825440,596.57,598.29,596.57,598.29,0.2771672,165.76950586,598.08485946
1474829040,597.1,597.1,596.14,596.14,5.475,3268.5273,596.99128767
1474832640,597.08,597.08,597.08,597.08,0.06593928,39.371025302,597.08
1474836240,598.77,598.77,597.0,597.03,2.16752819,1295.5298682,597.6992014
1474839840,596.98,596.98,596.98,596.98,0.01,5.9698,596.98
1474843440,597.32,597.32,597.32,597.32,0.25163335,150.30563262,597.32
1474847040,598.97,598.97,598.96,598.96,0.3539658,212.01448875,598.96885166
1474850640,598.95,598.95,598.95,598.95,2.19870075,1316.9118142,598.95
1474854240,598.99,598.99,598.99,598.99,0.42639374,255.40558632,598.99
1474857840,597.65,597.65,596.79,596.79,151.622,90520.41490599999,597.0137242999999
1474861440,598.98,598.98,598.98,598.98,0.04054127,24.283409905,598.98
1474865040,598.4,598.4,598.4,598.4,0.08335561,49.879997024,598.4
1474868640,598.0,598.0,598.0,598.0,0.2826242,169.0092716,598.0
1474872240,597.17,597.17,597.17,597.17,0.04853119,28.981370732,597.17
1474875840,599.45,599.45,599.45,599.45,0.79881558,478.84999943,599.45
1474879440,604.91,604.91,604.91,604.91,5.0,3024.55,604.91
1474883040,604.11,604.11,604.11,604.11,3.9210000000000003,2368.71531,604.11
1474886640,604.5,604.5,604.16,604.16,0.68475,413.90315669999995,604.45879036
1474890240,604.98,604.98,604.98,604.98,0.07089491,42.890002652,604.98
1474893840,604.98,604.98,604.98,604.98,0.57075203,345.29356311,604.98
1474897440,603.07,603.4,602.92,603.4,10.27038878,6197.0453826,603.38956152
1474901040,604.67,604.67,604.63,604.63,0.07470107,45.168527954,604.65704111
1474904640,604.3,604.3,603.88,603.88,1.02329836,617.97174462,603.90182255
1474908240,604.56,604.95,604.31,604.33,14.96878016,9049.2312698,604.54032814
1474911840,603.69,603.69,603.69,603.69,0.344,207.66936,603.69
1474915440,604.31,604.31,604.31,604.31,3.31145939,2001.1480239999999,604.31
1474919040,604.04,604.04,604.04,604.04,0.4177,252.307508,604.04
1474922640,604.99,605.0,604.99,605.0,0.8301,502.2041156,604.99230888
1474926240,604.6,604.6,604.6,604.6,0.04022584,24.320542864,604.6
1474929840,605.2,605.2,605.2,605.2,1.06792924,646.31077605,605.2
1474933440,606.79,606.79,606.79,606.79,1.72182059,1044.7835158,606.79
1474937040,607.1,607.1,605.56,605.56,4.32334797,2618.5445526,605.6751783
1474940640,606.1,606.66,606.1,606.66,1.89253494,1147.227296,606.18553016
1474944240,604.63,604.63,603.96,603.96,1.008,609.1320400000001,604.29765873
1474947840,602.99,602.99,602.99,602.99,0.09765,58.8819735,602.99
1474951440,602.98,602.98,602.98,602.98,0.081,48.84138,602.98
1474955040,603.0,603.0,603.0,603.0,0.1406136,84.79000079999999,603.0
1474958640,603.0,603.0,603.0,603.0,0.10099999999999999,60.903,603.0
1474962240,604.1,604.1,604.1,604.1,0.01782888,10.770426407999999,604.1
1474965840,604.2,604.2,604.2,604.2,1.142563,690.3365646000001,604.2
1474969440,603.23,603.23,603.23,603.23,0.01,6.0323,603.23
1474973040,602.7,602.7,602.7,602.7,0.14909753,89.86108133100001,602.7
1474976640,603.1,603.1,603.1,603.1,2.2262432999999997,1342.6473342,603.1
1474980240,601.43,602.58,601.43,602.58,0.18702,112.50246159999999,601.55310448
1474983840,603.69,603.71,603.69,603.71,3.03070966,1829.6540116,603.70481399
1474987440,604.11,604.11,604.11,604.11,0.08048245,48.620252869,604.11
1474991040,603.4,603.4,603.4,603.4,2.78295208,1679.2332850999999,603.4
1474994640,605.1,605.1,605.1,605.1,0.1829714,110.71599414,605.1
1474998240,605.48,605.48,605.48,605.48,0.1616,97.845568,605.48
1475001840,605.25,605.25,605.05,605.05,2.39005,1446.5118525,605.22242317
1475005440,605.89,605.92,605.89,605.92,8.802999999999999,5333.65876,605.8910326
1475009040,601.86,601.86,601.85,601.85,0.06446513,38.798488334,601.85232441
1475012640,602.4,602.45,602.4,602.45,5.49242064,3308.9082635,602.44989967
1475016240,603.76,603.76,603.76,603.76,0.24272204,146.54585887,603.76
1475019840,603.74,604.88,603.74,604.83,0.17064592,103.20383003,604.7834606
1475023440,603.72,603.72,603.72,603.72,0.4366,263.584152,603.72
1475027040,604.58,604.58,604.58,604.58,0.01238614,7.4884125212,604.58
1475030640,603.8,603.8,603.8,603.8,0.0253,15.27614,603.8
1475034240,604.33,604.33,604.33,604.33,0.89572651,541.31440179,604.33
1475037840,602.97,602.97,602.97,602.97,0.03159,19.0478223,602.97
1475041440,602.11,602.11,602.11,602.11,0.02,12.0422,602.11
1475045040,602.02,602.03,602.02,602.03,0.539,324.49357000000003,602.02888683
1475048640,603.8,603.8,603.8,603.8,0.0872,52.65136,603.8
1475052240,603.57,603.9,603.57,603.9,8.25973575,4988.0302039,603.89706824
1475055840,604.18,604.19,604.18,604.19,4.375893799999999,2643.8283339,604.18018689
1475059440,604.05,604.05,603.06,603.06,0.9089799999999999,548.58378558,603.51579307
1475063040,604.17,604.17,604.17,604.17,0.01782652,10.770248588,604.17
1475066640,604.6,604.6,604.59,604.59,0.8803181999999999,532.23785872,604.59713172
1475070240,603.06,603.1,603.06,603.1,0.0192,11.579124,603.079375
1475073840,602.3,602.3,602.3,602.3,0.1,60.23,602.3
1475077440,603.5,603.52,603.5,603.52,0.44,265.54866229,603.51968701
1475081040,602.9,602.9,602.9,602.9,0.04011,24.182319,602.9
1475084640,603.4,603.4,603.4,603.4,0.60447154,364.73812724,603.4
1475088240,603.37,603.63,603.3,603.63,1.12399815,678.21635923,603.39633052
1475091840,603.86,603.86,603.86,603.86,0.175,105.6755,603.86
1475095440,603.5,603.7,603.5,603.7,0.2956,178.443697,603.66609269
1475099040,603.89,603.89,603.89,603.89,0.02772028,16.739999889,603.89
1475102640,603.87,604.67,603.87,604.67,10.98218499,6639.9247209,604.60871192
1475106240,603.76,603.76,603.76,603.76,0.08261561,49.880000693999996,603.76
1475109840,602.8,603.34,602.67,603.34,2.74591656,1655.1741173,602.77655243
1475113440,602.18,602.18,602.18,602.18,0.414,249.30252000000002,602.18
1475117040,602.13,602.13,601.77,601.77,40.0,24074.579341,601.86448351
1475120640,603.87,603.87,603.87,603.87,0.384,231.88608,603.87
1475124240,603.19,604.3,603.19,604.3,1.65070944,997.50530267,604.28884605
1475127840,603.5,603.5,603.5,603.5,0.31,187.085,603.5
1475131440,603.0,603.0,603.0,603.0,8.7,5246.1,603.0
1475135040,603.0,603.0,603.0,603.0,0.139468,84.099204,603.0
1475138640,604.05,604.05,604.05,604.05,0.04,24.162,604.05
1475142240,603.95,603.95,603.95,603.95,0.01,6.0395,603.95
1475145840,603.36,603.41,603.35,603.41,0.86104085,519.53470962,603.37986243
1475149440,603.78,603.8,603.78,603.78,4.45,2686.8881779,603.79509615
1475153040,603.8,603.8,603.8,603.8,0.3515,212.2357,603.8
1475156640,604.19,604.19,604.19,604.19,0.34496502,208.42441543,604.19
1475160240,604.28,604.28,604.28,604.28,0.35423727,214.05849752,604.28
1475163840,604.29,604.29,604.29,604.29,0.01695171,10.243748836,604.29
1475167440,604.6,604.93,604.38,604.93,1.27091069,768.51441632,604.69584713
1475171040,604.38,604.99,604.28,604.28,30.30741454,18330.834059,604.83001725
1475174640,604.68,604.9,604.68,604.9,0.4763766,288.10470689999994,604.78349881
1475178240,604.84,604.84,604.84,604.84,1.07466437,649.99999755,604.84
1475181840,605.87,605.87,605.87,605.87,1.2362993999999998,749.03671748,605.87
1475185440,605.5,605.5,605.5,605.5,0.01302747,7.888133085,605.5
1475189040,605.89,605.89,605.89,605.89,0.03949,23.9265961,605.89
1475192640,605.19,605.27,605.19,605.26,1.9229,1163.7733640000001,605.21782932
1475196240,604.01,604.01,604.01,604.01,1.4469999999999998,874.0024699999999,604.01
1475199840,604.87,604.87,604.87,604.87,0.02366422,14.313776750999999,604.87
1475203440,604.06,604.06,604.06,604.06,0.317,191.48702,604.06
1475207040,605.59,605.59,605.59,605.59,0.08236596,49.880001716,605.59
1475210640,604.8,604.8,604.8,604.8,2.61996875,1584.5571,604.8
1475214240,603.45,603.45,603.45,603.45,0.02,12.069,603.45
1475217840,604.26,604.26,604.26,604.26,0.1372149,82.913475474,604.26
1475221440,604.5,604.5,604.5,604.5,1.05167185,635.73563332,604.5
1475225040,604.55,604.55,604.55,604.55,2.01302747,1216.975757,604.55
1475228640,604.16,604.16,604.16,604.16,0.19899,120.22179840000001,604.16
1475232240,604.02,604.68,604.02,604.68,0.3099126,187.39140865,604.6588897999999
1475235840,604.2,605.08,604.0,605.08,33.03983,19958.023287,604.05950294
1475239440,605.2,605.2,605.2,605.2,0.1018141,61.61789332,605.2
1475243040,605.18,605.71,605.18,605.71,2.0,1211.2004295,605.60021473
1475246640,605.91,605.96,604.94,605.96,0.48904546,296.12875744,605.52398839
1475250240,605.6,605.6,605.05,605.05,0.5158805999999999,312.34191403,605.45388609
1475253840,605.61,605.61,605.6,605.6,0.52199618,316.12179407,605.60173845
1475257440,605.85,605.85,605.85,605.85,0.0338,20.477729999999998,605.85
1475261040,605.58,605.58,605.58,605.58,0.6108,369.888264,605.58
1475264640,604.84,604.84,604.84,604.84,0.09741785,58.922212394,604.84
1475268240,605.84,605.84,604.81,604.81,1.20527832,729.17581739,604.9854256
1475271840,605.84,605.84,605.84,605.84,0.06506626,39.419742958,605.84
1475275440,607.99,608.0,607.99,608.0,1.47536716,897.01407573,607.99379304
1475279040,608.22,608.22,608.22,608.22,0.09325208,56.717780098,608.22
1475282640,609.49,609.5,609.49,609.5,16.39869674,9995.0013345,609.49973604
1475286240,610.0,610.0,610.0,610.0,0.23,140.3,610.0
1475289840,609.96,609.96,609.96,609.96,0.00823005,5.020001298,609.96
1475293440,609.22,609.22,609.22,609.22,3.0,1827.66,609.22
1475297040,609.9,609.9,609.9,609.9,0.38439088,234.43999771,609.9
1475300640,610.56,610.56,610.56,610.56,2.64619366,1615.660001,610.56
1475304240,611.0,611.0,611.0,611.0,0.01877383,11.47081013,611.0
1475307840,610.39,610.39,610.39,610.39,0.03391931,20.704007631,610.39
1475311440,611.71,611.71,611.71,611.71,1.63085449,997.61000008,611.71
1475315040,610.75,610.75,610.75,610.75,0.04417851,26.982024983000002,610.75
1475318640,611.25,611.25,611.25,611.25,0.01,6.1125,611.25
1475322240,612.0,612.0,612.0,612.0,0.85912467,525.78429804,612.0
1475325840,612.25,612.25,612.25,612.25,0.0085,5.204125,612.25
1475329440,612.27,612.27,612.27,612.27,0.03,18.3681,612.27
1475333040,611.65,612.27,611.38,612.27,1.79165465,1095.7873025000001,611.60631737
1475336640,613.27,613.95,613.27,613.95,0.2,122.78976803,613.94884016
1475340240,614.0,614.0,614.0,614.0,0.20403,125.27441999999999,614.0
1475343840,614.22,614.22,614.22,614.22,0.039310000000000005,24.144988199999997,614.22
1475347440,612.46,612.46,612.15,612.15,2.98617742,1828.0120029,612.157868
1475351040,613.99,613.99,613.99,613.99,3.25770778,2000.1999998,613.99
1475354640,613.0,613.0,612.79,612.79,0.16717862,102.47254413,612.95244648
1475358240,611.54,611.54,611.13,611.13,0.11382,69.60087010699999,611.49947379
1475361840,612.0,612.0,611.54,611.54,2.7999,1713.1905776,611.87563043
1475365440,612.0,612.0,612.0,612.0,0.01671759,10.23116508,612.0
1475369040,612.0,612.87,612.0,612.0,0.26624782,163.04562224,612.38293796
1475372640,611.07,611.07,611.07,611.07,0.75596844,461.94963463,611.07
1475376240,612.59,612.59,611.37,611.37,0.17415583,106.57269523,611.93871736
1475379840,611.35,611.35,611.35,611.35,0.69184,422.95638399999996,611.35
1475383440,611.37,611.37,611.37,611.37,0.19381328,118.49162499,611.37
1475387040,609.22,609.22,609.22,609.22,0.07891866,48.078826045,609.22
1475390640,609.44,609.46,609.44,609.46,0.061926,37.74058144,609.44645932
1475394240,609.31,609.31,609.31,609.31,4.0,2437.24,609.31
1475397840,611.17,611.17,611.17,611.17,0.27,165.0159,611.17
1475401440,609.29,609.29,609.29,609.29,0.7509999999999999,457.57679,609.29
1475405040,610.12,610.12,610.12,610.12,0.48,292.8576,610.12
1475408640,608.14,608.14,608.14,608.14,0.48513912,295.03250444,608.14
1475412240,608.84,608.84,608.84,608.84,0.2,121.76799999999999,608.84
1475415840,608.72,608.72,608.72,608.72,0.39132368,238.20655049,608.72
1475419440,607.9,607.9,607.9,607.9,0.03791099,23.046090821,607.9
1475423040,605.79,605.79,605.79,605.79,0.04135112,25.050094985,605.79
1475426640,607.4,607.4,605.73,605.73,0.16933794,102.6726358,606.31796865
1475430240,607.1,607.1,607.1,607.1,0.16341865,99.211462415,607.1
