Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1415310720,350.2,351.03,349.75,349.75,24.40119938,8541.829228899998,350.05776134
1415314320,350.27,351.4,350.26,350.26,14.10042546,4954.6212216,351.38097327
1415317920,350.0,350.0,348.68,348.68,4.0991,1430.4109862999999,348.95732875
1415321520,347.86,347.86,347.86,347.86,0.15073812,52.435762423,347.86
1415325120,348.01,348.01,348.01,348.01,0.1,34.801,348.01
1415328720,348.99,348.99,348.99,348.99,0.57636887,201.14697194,348.99
1415332320,348.69,348.69,348.69,348.69,0.57486131,200.44839018,348.69
1415335920,350.34,350.68,350.34,350.67,3.42828098,1201.7384839000001,350.53675324
1415339520,351.22,351.22,351.22,351.22,12.56308549,4412.4068858,351.22
1415343120,351.46,351.46,351.46,351.46,0.57144489,200.84002104,351.46
1415346720,347.71,347.74,347.71,347.74,1.0101,351.225024,347.71312147
1415350320,348.61,348.61,348.61,348.61,0.19749231,68.847794189,348.61
1415353920,346.27,347.51,346.27,347.51,0.15292106,52.970575446000005,346.39163138
1415357520,343.85,343.85,343.85,343.85,0.17125287,58.88529935,343.85
1415361120,345.0,345.0,345.0,345.0,0.07094358,24.475535100000002,345.0
1415364720,345.95,346.59,345.89,346.32,2.9613,1025.8446027999998,346.41697997
1415368320,345.58,345.58,345.58,345.58,0.10482704,36.226128483000004,345.58
1415371920,346.06,346.06,346.06,346.06,0.75,259.545,346.06
1415375520,343.99,344.0,343.99,344.0,0.93880813,322.94094672,343.99036012
1415379120,341.5,341.96,341.25,341.96,22.84256613,7800.1343654,341.47364709
1415382720,341.87,341.87,341.85,341.85,0.38121636,130.32168579,341.85753672
1415386320,342.0,342.0,341.99,341.99,1.94587456,665.48619952,341.99850967
1415389920,343.44,343.57,343.44,343.57,1.01356795,348.21334058,343.55204363
1415393520,343.21,343.21,343.21,343.21,0.2,68.642,343.21
1415397120,342.46,342.46,342.0,342.0,19.0,6503.4995659999995,342.28945084
1415400720,342.32,342.32,342.32,342.32,0.027999999999999997,9.58496,342.32
1415404320,342.19,342.19,342.19,342.19,0.51384662,175.83317490000002,342.19
1415407920,342.84,342.87,342.84,342.87,0.75692,259.50953280000004,342.8493537
1415411520,341.2,342.14,340.6,340.6,43.58268858,14854.572719,340.83653861
1415415120,344.48,344.5,344.48,344.5,2.97707,1025.5711093,344.49008902
1415418720,345.99,345.99,345.99,345.99,0.18600000000000003,64.35414,345.99
1415422320,346.19,346.19,345.11,345.11,4.32419766,1492.5863344,345.17070027
1415425920,342.5,343.62,342.5,343.62,0.08126798,27.88132315,343.07882576
1415429520,343.78,343.8,343.78,343.8,3.0,1031.37,343.79
1415433120,342.21,342.21,342.2,342.2,14.93412844,5110.4717522,342.20087049
1415436720,343.19,343.19,343.19,343.19,0.057,19.56183,343.19
1415440320,342.48,342.48,342.48,342.48,0.02114693,7.2424005864,342.48
1415443920,343.26,343.26,343.26,343.26,6.0,2059.56,343.26
1415447520,343.26,343.26,343.26,343.26,0.01632818,5.604811066799999,343.26
1415451120,341.98,342.84,341.63,341.63,11.28537618,3856.8996685,341.76084226
1415454720,342.78,342.8,342.78,342.8,4.26391481,1461.6299969000002,342.79061895
1415458320,342.44,342.45,342.44,342.45,7.6510565,2620.0642984,342.44477196
1415461920,342.95,342.95,342.95,342.95,0.18034807,61.850370606999995,342.95
1415465520,343.38,343.38,343.38,343.38,0.0505,17.34069,343.38
1415469120,345.67,345.67,345.67,345.67,0.10999281,38.021214633,345.67
1415472720,344.6,344.6,344.6,344.6,1.207,415.9322,344.6
1415476320,345.79,345.79,345.79,345.79,0.0054,1.867266,345.79
1415479920,343.76,343.76,343.76,343.76,0.242,83.18992,343.76
1415483520,344.38,344.38,344.38,344.38,0.21,72.3198,344.38
1415487120,346.75,347.75,346.75,347.67,52.41151867,18215.423743,347.54619224
1415490720,346.64,346.64,346.64,346.64,0.10333487,35.819999337,346.64
1415494320,345.99,346.0,345.99,346.0,5.6939052000000006,1970.0627272,345.99499957
1415497920,345.04,345.04,344.95,344.95,2.0,690.01886013,345.00943006
1415501520,344.6,344.6,344.6,344.6,1.58128327,544.91021484,344.6
1415505120,343.78,344.26,343.78,344.26,0.4594,158.11253200000002,344.17181541
1415508720,344.41,344.41,344.41,344.41,0.01623125,5.5902048125,344.41
1415512320,345.5,345.73,344.71,344.71,10.01095052,3458.6676491999997,345.48843712
1415515920,343.73,343.74,343.73,343.74,0.79,271.54894378,343.73284023
1415519520,347.24,347.25,347.24,347.25,1.48185203,514.56311742,347.24325169
1415523120,350.01,350.59,350.0,350.59,2.5267,884.471267,350.04997309
1415526720,349.99,349.99,349.99,349.99,7.0,2449.93,349.99
1415530320,350.8,351.95,350.29,350.58,224.99537945,79094.176021,351.53689029
1415533920,350.71,350.71,350.71,350.71,0.2,70.142,350.71
1415537520,348.49,348.49,348.49,348.49,0.799,278.44351,348.49
1415541120,352.87,352.99,352.87,352.99,84.45048376,29809.179166,352.97819312
1415544720,355.5,356.71,355.14,356.71,5.2121,1852.5500087,355.43255285
1415548320,357.76,357.8,357.76,357.79,4.70218091,1682.4118377999998,357.79394072
1415551920,357.93,357.93,356.46,357.93,3.158961,1128.6208257,357.27596059
1415555520,356.44,356.44,356.44,356.44,0.05504817,19.621369715,356.44
1415559120,355.21,355.21,355.21,355.21,0.14553567,51.695725341000006,355.21
1415562720,358.19,358.2,358.13,358.13,1.02879239,368.50470194,358.19151222
1415566320,359.18,359.18,359.18,359.18,0.2,71.836,359.18
1415569920,358.0,358.95,358.0,358.95,5.09071,1822.51503,358.00802442
1415573520,360.57,360.98,360.57,360.98,13.9319008,5028.2504258,360.9163242
1415577120,365.0,365.95,365.0,365.94,2.6055,953.30935187,365.88345879
1415580720,363.54,364.0,363.54,363.66,4.1088,1494.821423,363.80973105
1415584320,358.67,358.68,358.67,358.68,3.9610000000000003,1420.69748,358.67141631
1415587920,358.09,358.1,358.09,358.1,7.75790801,2778.0513793,358.09284871
1415591520,359.01,359.01,359.01,359.01,0.1054,37.839653999999996,359.01
1415595120,360.97,360.97,360.97,360.97,0.5585188,201.60853124,360.97
1415598720,360.29,360.29,360.29,360.29,0.0887,31.957722999999998,360.29
1415602320,359.34,359.4,359.34,359.4,2.73,981.0682,359.36564103
1415605920,360.71,360.71,360.0,360.0,13.0,4686.298589399999,360.48450687
1415609520,365.4,365.5,364.01,364.01,14.806622599999999,5401.7920733,364.8227026
1415613120,363.0,363.23,363.0,363.23,0.51377242,186.5968556,363.18970879
1415616720,369.2,370.86,368.63,368.63,72.48753567,26821.678226,370.01779655
1415620320,371.02,371.95,371.02,371.95,10.42563047,3870.8777170000003,371.28476097
1415623920,371.21,372.1,371.21,372.1,53.33764749,19822.282453,371.63773405
1415627520,371.99,371.99,371.99,371.99,2.49381166,927.6729993999999,371.99
1415631120,371.54,371.54,371.53,371.54,2.75,1021.722,371.53527273
1415634720,375.0,375.0,373.44,373.44,29.87648349,11158.449367000001,373.4860353
1415638320,373.02,374.37,372.77,372.78,19.00498434,7088.3721966,372.97437713
1415641920,375.38,375.4,375.38,375.4,8.462530000000001,3176.7538777,375.39056023
1415645520,374.43,374.43,373.33,373.33,0.2256437,84.351580779,373.82643867
1415649120,371.57,371.57,371.57,371.57,0.04,14.8628,371.57
1415652720,370.4,371.91,370.15,370.26,3.56339865,1321.4543035999998,370.84099576
1415656320,368.07,368.07,368.06,368.06,4.77619234,1757.9321596999998,368.06142519
1415659920,369.26,369.35,369.26,369.27,2.53913557,937.67428445,369.28878297
1415663520,365.3,365.3,365.3,365.3,0.5,182.65,365.3
1415667120,368.93,368.93,368.93,368.93,0.54,199.2222,368.93
1415670720,370.66,370.66,370.66,370.66,0.0501002,18.570140132,370.66
1415674320,368.61,368.61,368.61,368.61,0.6609999999999999,243.65121000000002,368.61
1415677920,368.73,368.74,368.72,368.72,1.6363006000000002,603.35590723,368.73170323
1415681520,369.95,369.95,369.95,369.95,0.0345,12.763275,369.95
1415685120,368.65,368.65,368.65,368.65,0.10800000000000001,39.8142,368.65
1415688720,369.73,369.73,369.16,369.16,4.29181867,1585.5257524,369.42980919999997
1415692320,370.65,370.7,370.5,370.5,14.45692311,5358.1491216,370.62859647
1415695920,368.76,368.76,368.76,368.76,0.26830228,98.939148773,368.76
1415699520,366.87,367.55,366.43,367.55,9.38629325,3445.2758721999994,367.05393497
1415703120,369.28,369.33,368.3,368.33,4.76154424,1758.1035022999997,369.22968971
1415706720,367.99,369.42,367.89,369.37,15.169,5584.507114,368.1526214
1415710320,366.31,366.31,366.31,366.31,0.02,7.3262,366.31
1415713920,364.19,364.19,364.07,364.07,92.03177207,33507.23376,364.08332694
1415717520,362.41,363.0,362.4,363.0,42.41591808,15374.849144999998,362.47828272
1415721120,366.01,366.01,366.01,366.01,0.5005,183.188005,366.01
1415724720,366.17,366.61,366.17,366.6,3.50773173,1284.6487262,366.23345943
1415728320,366.0,366.3,366.0,366.3,4.17476377,1528.9087336,366.22640653
1415731920,365.8,365.8,365.79,365.79,0.95097936,347.86074009,365.7921031
1415735520,367.17,367.2,367.17,367.2,0.48956505,179.76723636,367.19785524
1415739120,368.0,368.0,368.0,368.0,0.05,18.4,368.0
1415742720,368.28,368.28,368.28,368.28,0.07592408,27.961320181999998,368.28
1415746320,368.89,368.89,368.89,368.89,0.0728,26.855192,368.89
1415749920,369.21,369.41,369.21,369.41,0.264,97.49424,369.29636364
1415753520,371.88,371.88,371.88,371.88,0.54327158,202.03183517,371.88
1415757120,372.6,373.15,372.6,373.15,67.68624054,25230.224812,372.75263939
1415760720,376.48,377.22,376.11,376.17,7.45759898,2808.4650138,376.59104778
1415764320,377.85,377.85,377.8,377.8,50.0,18890.122881,377.80245762
1415767920,380.9,380.97,380.9,380.95,5.2,1980.984,380.95846154
1415771520,382.37,382.38,382.37,382.38,6.01793848,2301.122316,382.37717511
1415775120,382.03,382.03,381.75,381.75,0.9476618,361.90947512,381.89729197
1415778720,381.95,381.95,381.9,381.9,0.6905139,263.72074202,381.91952692
1415782320,379.96,379.96,378.27,378.27,2.9066650000000003,1101.9809659000002,379.12210934
1415785920,380.36,382.43,380.36,380.43,54.1802674,20718.926237,382.40723479
1415789520,390.01,390.01,388.23,389.0,11.34684002,4416.960087899999,389.26785608
1415793120,390.79,391.12,390.01,390.01,2.2,859.96573026,390.89351375
1415796720,393.0,393.54,393.0,393.54,3.14913577,1237.9104109000002,393.09528116
1415800320,398.07,398.27,397.0,397.02,21.34341388,8488.8496529,397.72689133
1415803920,396.09,397.5,396.0,397.5,30.91935204,12272.441773999999,396.91781893
1415807520,402.21,402.27,402.0,402.27,72.88,29302.947552999998,402.07117938
1415811120,409.0,409.0,409.0,409.0,0.9257,378.6113,409.0
1415814720,426.2,428.06,424.18,424.27,115.16703664,49087.530716,426.22899875
1415818320,416.96,418.05,416.96,418.0,89.41444049,37335.454182,417.55508369
1415821920,421.8,421.85,419.02,421.42,105.19658148,44305.859285000006,421.17204439
1415825520,423.02,424.28,423.01,424.28,1.58364745,669.95367609,423.04470991
1415829120,427.62,427.63,427.62,427.63,0.109,46.61074,427.62146789
1415832720,420.72,421.76,420.72,421.71,2.0358,858.477666,421.69057177
1415836320,419.95,420.19,418.3,420.19,73.26318357,30768.917201,419.97788933
1415839920,423.99,423.99,423.12,423.12,3.44345158,1457.038527,423.13315381
1415843520,427.97,428.0,426.3,428.0,0.6629999999999999,283.63482,427.80515837
1415847120,435.99,437.0,435.99,437.0,15.30283377,6679.092601100001,436.46116148
1415850720,439.22,439.35,439.22,439.35,20.73571125,9107.545060100001,439.22028766
1415854320,446.06,447.22,446.06,447.22,28.26,12630.181864,446.92787913
1415857920,446.85,447.39,446.85,447.39,4.98770505,2231.4099888,447.38210589
1415861520,451.0,451.0,450.56,450.56,0.9994276,450.33861946,450.59654092
1415865120,444.24,444.24,444.24,444.24,0.41302325,183.48144858,444.24
1415868720,443.42,443.42,443.42,443.42,0.519,230.13497999999998,443.42
1415872320,418.57,420.0,413.95,413.95,78.79366741,32777.844584,415.99592532
1415875920,415.98,417.7,415.98,417.7,28.33110047,11822.751573,417.30647159
1415879520,424.0,424.4,423.51,423.98,19.967495,8465.959307500001,423.98705033
1415883120,427.59,427.7,427.18,427.65,4.4399878,1898.3496553,427.55740348
1415886720,429.78,430.92,429.78,430.8,11.0002,4737.685471899999,430.69084852
1415890320,434.3,434.34,433.92,434.34,149.20881923,64795.063804,434.25760044
1415893920,433.84,433.84,431.59,433.06,14.75189221,6395.8580802,433.56187729
1415897520,429.49,429.98,429.49,429.98,0.1144,49.144632,429.58594406
1415901120,404.19,404.19,402.01,402.01,475.86597706,191661.25040999998,402.76308804
1415904720,398.46,399.0,398.22,398.86,1.55178152,618.44126639,398.53630064
1415908320,399.85,400.62,399.74,399.9,39.37266559,15750.290721000001,400.03109987
1415911920,408.05,408.05,407.42,407.42,4.42625631,1805.182778,407.83512105
1415915520,404.63,406.13,404.63,406.05,121.78951859,49327.150015,405.01966496
1415919120,419.44,419.89,418.13,418.13,33.74867646,14115.949634999999,418.26676229
1415922720,418.96,420.31,418.96,420.31,12.03271137,5053.7093509,419.99755462
1415926320,407.16,407.18,407.16,407.18,0.29113988,118.54343634,407.17003915
1415929920,407.77,407.79,406.02,406.02,49.04262747,19938.227892,406.54893347
1415933520,397.35,397.36,397.28,397.28,17.083,6786.74174,397.28043903
1415937120,389.96,389.96,389.79,389.79,22.64154304,8827.0104732,389.85905058
1415940720,393.63,393.63,393.6,393.6,1.0316,406.06752,393.62884839
1415944320,393.8,393.8,393.8,393.8,0.17686643,69.650000134,393.8
1415947920,395.52,395.52,395.52,395.52,0.20199999999999999,79.89504000000001,395.52
1415951520,398.49,399.98,398.38,398.38,7.69706163,3071.455585,399.04261297
1415955120,390.84,391.0,389.83,389.83,8.83153606,3444.1975935,389.9885105
1415958720,388.36,388.36,388.36,388.36,0.102,39.61272,388.36
1415962320,395.03,396.53,395.03,396.53,0.1555088,61.455389464,395.18914341
1415965920,397.18,397.18,397.18,397.18,0.42095543,167.19507769,397.18
1415969520,414.02,414.18,413.34,413.34,18.07886832,7482.6844721,413.89119826
1415973120,407.5,407.5,406.1,406.12,9.66579507,3927.4386719999998,406.3233954
1415976720,400.02,400.71,400.01,400.7,8.66518803,3468.0327248999997,400.22590542
1415980320,399.25,400.21,399.25,400.21,67.24396094,26888.379991,399.86311952
1415983920,393.54,393.55,392.73,392.73,5.26799492,2072.6821565,393.44801732
1415987520,396.6,396.92,395.15,395.15,20.16719913,8001.3073688,396.74856767
1415991120,397.61,397.61,397.59,397.59,1.369,544.31891,397.60329438
1415994720,394.96,394.96,394.68,394.68,1.03215849,407.49471721,394.79859068
1415998320,395.99,395.99,394.76,394.76,1.08176613,428.32527272,395.94997555
1416001920,396.66,396.66,396.66,396.66,0.81101584,321.69754309,396.66
1416005520,397.06,397.06,397.02,397.02,4.83798616,1920.7782726,397.02020823
1416009120,398.42,399.11,397.43,397.43,0.72366031,288.21811460000004,398.2781847
1416012720,404.0,404.0,404.0,404.0,0.7629640000000001,308.237456,404.0
1416016320,397.25,397.25,397.24,397.24,10.0,3972.41,397.241
1416019920,393.68,393.82,393.68,393.82,0.55881789,219.99999781,393.68817954
1416023520,397.04,397.08,397.04,397.07,8.9339788,3547.3599989,397.06384784
1416027120,395.81,395.95,395.81,395.95,0.76,300.91836,395.94521053
1416030720,396.02,396.02,396.02,396.02,0.113401,44.90906402,396.02
1416034320,395.04,395.04,395.04,395.04,0.59401244,234.65867430000003,395.04
1416037920,397.96,397.96,397.96,397.96,0.3102,123.44719199999999,397.96
1416041520,395.06,395.37,395.06,395.37,6.24083165,2466.1177095,395.15850575
1416045120,392.33,392.33,390.18,390.18,29.6742321,11609.014789,391.21533964
1416048720,390.0,390.25,390.0,390.0,62.228,24270.763058,390.02961782
1416052320,392.24,392.24,392.24,392.24,0.07567288,29.681930451,392.24
1416055920,389.13,389.13,389.05,389.05,0.55217089,214.82521371,389.05566664
1416059520,381.99,382.0,381.75,381.98,37.27551801,14233.607686000001,381.84868906
1416063120,376.27,376.99,374.0,374.0,70.56159009999999,26496.796423,375.51302891
1416066720,380.43,380.67,380.43,380.67,0.42920211,163.3355747,380.55631809
1416070320,375.96,375.96,375.96,375.96,0.53,199.2588,375.96
1416073920,371.43,371.44,371.43,371.44,1.29974449,482.76643987,371.43180339
1416077520,375.0,375.0,374.99,374.99,0.20995574,78.732618746,374.99626705
1416081120,374.35,374.35,374.35,374.35,0.4001,149.777435,374.35
1416084720,377.98,377.98,377.98,377.98,0.1872,70.757856,377.98
1416088320,377.8,377.8,377.8,377.8,0.52938062,199.99999824,377.8
1416091920,378.38,378.38,377.74,377.76,7.7331127,2922.3836268000005,377.90521621
1416095520,376.99,376.99,376.99,376.99,4.14182124,1561.4251892999998,376.99
1416099120,376.0,376.0,375.65,375.99,10.28356346,3865.1932104999996,375.86126887
1416102720,378.99,378.99,378.98,378.98,1.883,713.63734,378.98955921
1416106320,377.5,377.56,377.5,377.56,0.27819353,105.01932729,377.50456414
1416109920,378.83,378.83,378.83,378.83,0.07,26.5181,378.83
1416113520,380.54,380.54,380.54,380.54,0.0168,6.393072,380.54
1416117120,384.27,384.9,384.27,384.9,10.0,3847.1353126000004,384.71353126
1416120720,388.3,388.31,388.3,388.31,2.75,1067.8439649,388.30689633
1416124320,390.0,390.0,390.0,390.0,1.23377356,481.17168839999994,390.0
1416127920,388.0,388.6,388.0,388.2,10.28353607,3994.43561,388.43016476
1416131520,388.63,388.63,388.62,388.62,2.0,777.25,388.625
1416135120,387.11,387.11,387.11,387.11,0.15724071,60.869451248000004,387.11
1416138720,388.0,388.0,388.0,388.0,1.426,553.288,388.0
1416142320,389.79,389.9,389.79,389.9,5.0,1949.4657915,389.89315829
1416145920,389.25,389.25,387.1,387.73,61.44615789,23807.412283,387.45160154
1416149520,382.74,382.98,382.71,382.71,21.79162178,8340.2764128,382.72857785
1416153120,382.11,382.11,382.11,382.11,0.04,15.2844,382.11
1416156720,383.34,383.34,383.34,383.34,0.03538787,13.565586086,383.34
1416160320,383.68,383.69,383.68,383.69,0.26571395,101.95020178,383.68403986
1416163920,383.5,383.5,383.5,383.5,0.3168905,121.52750675,383.5
1416167520,387.99,387.99,387.99,387.99,0.66,256.0734,387.99
1416171120,386.01,386.01,386.0,386.0,4.2042,1622.8321118,386.00259545
1416174720,388.23,388.23,388.23,388.23,0.0377,14.636270999999999,388.23
1416178320,388.97,389.17,388.24,388.24,18.087283199999998,7035.701363600001,388.98607855
1416181920,389.87,389.87,389.87,389.87,0.399354,155.69614398,389.87
1416185520,399.15,399.8,399.14,399.8,31.1,12413.759327,399.15624845
1416189120,398.14,398.15,398.14,398.15,2.48747352,990.37762299,398.14599634
1416192720,401.93,401.93,401.83,401.83,3.66877165,1474.2855121,401.84717196
1416196320,402.78,402.79,402.78,402.79,1.20343092,484.71994027,402.78169042
1416199920,398.45,398.45,398.45,398.45,0.28868,115.024546,398.45
1416203520,403.0,403.0,403.0,403.0,0.099,39.897,403.0
1416207120,398.99,400.0,398.66,400.0,18.10116968,7238.0899169,399.86862975
1416210720,397.5,397.5,397.5,397.5,11.49577664,4569.571214399999,397.5
1416214320,403.83,405.33,403.83,405.33,0.301,121.61133000000001,404.02435216
1416217920,409.3,409.3,408.0,408.01,3.6328,1482.3101,408.03515195
1416221520,410.3,410.3,410.3,410.3,0.21908033,89.88865939899999,410.3
1416225120,409.78,410.0,409.78,410.0,1.45,594.401,409.93172414
1416228720,402.0,402.0,401.76,401.76,9.06043022,3642.0371884000006,401.97177176
1416232320,402.44,402.85,402.44,402.85,2.11161631,849.8111267999999,402.44580551
1416235920,399.02,399.81,398.0,398.02,22.61652031,9015.1310995,398.60822867
1416239520,400.24,400.25,399.36,399.36,3.16,1263.64858,399.88879115
1416243120,400.05,400.05,400.05,400.05,0.1423,56.927115,400.05
1416246720,383.98,384.13,383.0,383.97,31.93680356,12260.601881,383.90197246
1416250320,383.71,383.71,382.04,382.04,12.286800999999999,4711.810592,383.48554616
1416253920,384.7,384.76,383.99,383.99,0.9374100000000001,360.0300965,384.06897355
1416257520,388.43,388.43,386.62,386.62,7.71695956,2994.3667261,388.02415678
1416261120,386.55,386.56,386.22,386.22,9.98,3856.6616154,386.43903962
1416264720,386.16,389.94,386.15,389.93,184.16774684,71630.922294,388.94390317
1416268320,388.88,388.88,388.87,388.87,36.08917969,14034.347206,388.87964001
1416271920,392.94,392.95,391.0,392.94,7.3428477,2880.7508914,392.32066483
1416275520,389.89,389.89,389.88,389.88,0.38254152,149.14862406,389.88872125
1416279120,385.0,385.0,385.0,385.0,2.077178,799.71353,385.0
1416282720,387.1,388.88,387.1,388.88,112.52,43686.141521,388.25223534
1416286320,389.73,389.73,388.33,388.33,1.21523738,472.91446411,389.15398085
1416289920,389.42,389.42,389.42,389.42,0.364,141.74888,389.42
1416293520,388.91,389.98,388.91,389.98,3.25422712,1266.469994,389.17689127
1416297120,390.58,390.58,390.58,390.58,0.0321,12.537618,390.58
1416300720,384.26,384.26,384.26,384.26,0.18628012,71.579998911,384.26
1416304320,385.69,385.94,385.69,385.94,17.67458762,6817.7532095,385.73761131
1416307920,376.56,376.56,376.56,376.56,1.08596816,408.93217033,376.56
1416311520,378.0,378.0,377.99,377.99,0.055120100000000005,20.835270517999998,377.99769082
1416315120,380.38,381.9,377.18,380.0,83.48328677,31769.220068000002,380.54587088
1416318720,372.17,373.0,372.07,373.0,11.19223015,4165.318936199999,372.16165861
1416322320,380.93,380.93,380.93,380.93,0.89824902,342.16999919,380.93
1416325920,378.94,379.74,378.48,379.74,5.3,2007.8651941,378.84248945
1416329520,376.28,377.0,375.23,375.23,19.64628862,7388.3596799,376.06897785
1416333120,379.3,379.33,379.0,379.32,3.08089016,1168.587049,379.30175642
1416336720,378.99,378.99,378.97,378.97,1.40876423,533.90106267,378.98539109
1416340320,381.06,381.06,381.05,381.06,11.36815831,4331.9404056,381.05912035
1416343920,376.21,376.21,375.33,375.33,0.4848,182.047984,375.51151815
1416347520,378.17,378.17,378.17,378.17,0.49693439,187.92567827,378.17
1416351120,377.75,378.78,377.75,377.75,0.95569168,361.05706447,377.79659698
1416354720,374.92,374.92,374.92,374.92,0.037746499999999995,14.15191778,374.92
1416358320,377.99,378.0,377.99,378.0,4.2136388,1592.7150938,377.99041858
1416361920,379.0,379.97,379.0,379.97,1.00432389,380.74936835,379.11013781
1416365520,380.49,380.5,380.49,380.5,0.894,340.16679,380.4997651
1416369120,376.99,377.0,376.99,377.0,29.56865886,11147.36439,376.99932361
1416372720,379.01,380.02,379.0,379.0,3.188,1209.31991,379.33497804
1416376320,380.17,380.17,379.0,379.0,5.4625983,2070.6475098,379.05908436
1416379920,384.75,384.75,382.45,384.73,19.4775,7458.4747509,382.92772434
1416383520,385.83,385.83,385.83,385.83,1.0801,416.734983,385.83
1416387120,385.71,385.71,385.71,385.71,0.9889,381.42861899999997,385.71
1416390720,384.65,384.65,384.65,384.65,1.28946731,495.99360079,384.65
1416394320,385.98,385.98,385.96,385.98,5.99401509,2313.5299444,385.97332668
1416397920,379.98,379.98,379.98,379.98,0.55702456,211.65819231,379.98
1416401520,378.78,378.78,378.78,378.78,3.0,1136.34,378.78
1416405120,379.77,379.77,378.54,378.56,0.5482445,208.13627016,379.64132821
1416408720,377.95,378.91,377.95,378.91,1.12116301,424.09568381,378.26407046
1416412320,379.98,379.98,378.23,378.23,0.04640429,17.626870299,379.85432596
1416415920,376.5,376.5,376.5,376.5,0.05200531,19.579999215,376.5
1416419520,377.51,377.69,377.5,377.69,6.508380000000001,2457.8334969000002,377.64136343
1416423120,376.29,376.29,375.8,375.8,1.7157,645.55876,376.26552428
1416426720,377.41,377.48,376.22,377.48,12.85302871,4839.7588376,376.54617808
1416430320,375.52,375.52,375.3,375.3,0.88243049,331.21970699,375.34934563
1416433920,376.62,376.62,376.62,376.62,0.1907,71.821434,376.62
1416437520,376.49,376.49,376.49,376.49,0.05319,20.0255031,376.49
1416441120,379.04,379.05,379.04,379.05,7.66558633,2905.6335384,379.04909205
1416444720,380.62,380.62,380.61,380.61,30.0,11418.323999999999,380.6108
1416448320,379.99,379.99,379.99,379.99,0.02632,10.0013368,379.99
1416451920,375.56,375.56,375.56,375.56,1.4521,545.350676,375.56
1416455520,376.6,376.6,376.47,376.49,14.61,5500.8022151000005,376.50939186
1416459120,378.07,378.07,378.07,378.07,0.16086545,60.818400682,378.07
1416462720,377.27,377.27,377.27,377.27,0.066,24.899820000000002,377.27
1416466320,377.83,377.83,377.81,377.81,0.4008,151.430256,377.82
1416469920,376.95,376.95,376.93,376.93,0.6261,236.00799500000002,376.94936112
1416473520,364.49,364.49,364.43,364.43,3.33684092,1216.2063809,364.47838241
1416477120,363.58,363.64,363.54,363.54,10.32708275,3755.2227655,363.62861192
1416480720,361.87,362.89,361.87,362.89,9.2,3331.622171,362.13284467
1416484320,358.29,358.31,358.29,358.29,0.45090020000000003,161.55416107,358.29250257
1416487920,360.0,360.91,359.1,360.89,6.37950186,2293.7334031,359.54741505
1416491520,357.66,357.66,357.66,357.66,1.01,361.2366,357.66
1416495120,359.41,359.42,359.41,359.42,3.42762166,1231.9272992,359.41169166
1416498720,361.0,361.0,361.0,361.0,0.75,270.75,361.0
1416502320,361.44,361.44,361.43,361.43,2.3563794,851.67858334,361.43525246
1416505920,361.62,361.67,361.62,361.67,0.84,303.7858,361.6497619
1416509520,361.21,361.21,361.21,361.21,0.15373554,55.530814403,361.21
1416513120,361.66,361.72,360.5,360.5,8.44526241,3046.8358746,360.77456527
1416516720,361.4,361.47,361.4,361.47,0.641653,231.92249848,361.44535829
1416520320,357.94,357.98,357.93,357.98,7.62944744,2730.8320866,357.93314104
1416523920,357.98,357.98,357.95,357.95,0.76962229,275.49724671,357.96422516
1416527520,356.47,356.47,356.47,356.47,0.276,98.38571999999999,356.47
1416531120,352.96,352.96,351.45,351.45,8.27,2915.3552,352.52178960000003
1416534720,352.0,352.45,351.03,351.05,3.719904,1309.0435099000001,351.902498
1416538320,352.14,352.14,352.14,352.14,0.6,211.28400000000002,352.14
1416541920,350.97,350.97,350.97,350.97,0.6,210.582,350.97
1416545520,348.48,348.48,348.11,348.11,0.20527839,71.47389034300001,348.18029478
1416549120,348.7,348.7,348.7,348.7,0.46657292,162.69397719999998,348.7
1416552720,345.99,346.0,345.98,345.98,6.91,2390.8094300000002,345.99268162
1416556320,346.69,346.69,346.69,346.69,0.030048000000000002,10.41734112,346.69
1416559920,352.26,352.28,352.25,352.28,8.63774584,3042.8901045000002,352.27826344
1416563520,353.27,353.33,353.27,353.33,2.244119,792.89391913,353.32079945
1416567120,349.09,349.09,348.78,348.78,3.10364625,1082.5080387,348.78589616
1416570720,353.3,353.3,353.3,353.3,0.4,141.32,353.3
1416574320,354.82,355.48,354.5,354.5,4.2929,1522.7607344,354.71609736
1416577920,353.4,353.4,353.38,353.38,0.37028757,130.85676524,353.39227087
1416581520,355.37,355.37,354.44,354.44,0.11161946,39.593202500000004,354.71594738
1416585120,354.76,354.76,354.76,354.76,7.70197719,2732.3534279,354.76
1416588720,357.23,357.32,357.23,357.23,3.9730000000000003,1419.60239,357.31245658
1416592320,356.97,356.97,356.97,356.97,3.26212136,1164.4794619000002,356.97
1416595920,357.0,358.12,357.0,358.12,0.23221602,83.08440392600001,357.78928571
1416599520,353.92,353.92,353.91,353.91,3.9802004,1408.6715236,353.91974825
1416603120,354.04,354.04,354.04,354.04,0.3349,118.567996,354.04
1416606720,354.39,355.0,354.39,355.0,72.41,25680.195703,354.64985089
1416610320,351.03,351.5,351.03,351.5,40.336999999999996,14175.103656000001,351.416904
1416613920,350.26,350.26,350.25,350.25,1.7325,606.8170650000001,350.25516017
